referrer,views_total,views_unique
github.com,95,31
Google,32,15
cncf.io,17,15
openfeature.dev,6,2
contribute.cncf.io,3,1
news.ycombinator.com,2,2
pkg.go.dev,2,1
gist.github.com,2,1
open-feature.github.io,1,1
flagd.dev,1,1
