url_path,views_total,views_unique
/open-feature/spec,234,189
/open-feature/spec/tree/main/specification,41,13
/open-feature/spec/pull/260,26,8
/open-feature/spec/pull/260/files,24,12
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,18,6
/open-feature/spec/issues,14,10
/open-feature/spec/blob/9a80acf637827bc7a1286085cbce8862a286d7d5/specification/sections/01-flag-evaluation.md,13,2
/open-feature/spec/blob/main/specification/glossary.md,12,5
/open-feature/spec/blob/main/specification/types.md,10,4
/open-feature/spec/pulls,10,4
