url_path,views_total,views_unique
/open-feature/spec,209,175
/open-feature/spec/tree/main/specification,58,20
/open-feature/spec/issues/255,38,12
/open-feature/spec/issues,13,10
/open-feature/spec/pull/256,12,5
/open-feature/spec/tree/main/tools/specification_parser,12,4
/open-feature/spec/tree/main/specification/assets,12,3
/open-feature/spec/blob/main/specification/types.md,10,5
/open-feature/spec/tree/main/specification/sections,10,5
/open-feature/spec/blob/main/specification/glossary.md,10,4
