referrer,views_total,views_unique
github.com,106,30
Google,49,30
cncf.io,20,14
openfeature.dev,4,2
chatgpt.com,3,3
ya.ru,2,1
DuckDuckGo,1,1
search.brave.com,1,1
yuque.antfin.com,1,1
