referrer,views_total,views_unique
github.com,50,29
Google,29,13
cncf.io,15,12
openfeature.dev,10,4
api.daily.dev,9,4
search.brave.com,6,1
news.ycombinator.com,3,2
future-architect.github.io,3,1
contribute.cncf.io,2,1
yandex.ru,2,1
