referrer,views_total,views_unique
github.com,138,29
Google,38,21
openfeature.dev,30,4
cncf.io,25,16
contribute.cncf.io,3,3
Bing,3,1
cnblogs.com,1,1
statics.teams.cdn.office.net,1,1
