referrer,views_total,views_unique
github.com,81,21
Google,63,30
cncf.io,14,14
contribute.cncf.io,11,4
pkg.go.dev,4,1
yandex.ru,1,1
spotify.atlassian.net,1,1
Bing,1,1
openfeature.dev,1,1
flagsmith.com,1,1
