referrer,views_total,views_unique
github.com,118,38
Google,113,27
contribute.cncf.io,30,2
cncf.io,27,17
statics.teams.cdn.office.net,10,3
search.brave.com,2,2
Bing,2,1
future-architect.github.io,1,1
DuckDuckGo,1,1
landscape.cncf.io,1,1
