url_path,views_total,views_unique
/open-feature/spec,192,163
/open-feature/spec/tree/main/specification,75,29
/open-feature/spec/tree/main/tools,39,14
/open-feature/spec/pull/264,24,4
/open-feature/spec/blob/main/specification/sections/02-providers.md,22,6
/open-feature/spec/tree/main/tools/repo_parser,15,4
/open-feature/spec/issues,13,10
/open-feature/spec/tree/main/tools/specification_parser,13,5
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,12,6
/open-feature/spec/tree/main/specification/sections,12,6
