referrer,views_total,views_unique
github.com,85,26
Google,33,16
contribute.cncf.io,17,5
cncf.io,16,11
openfeature.dev,15,4
search.brave.com,9,1
DuckDuckGo,8,3
chatgpt.com,6,2
mail.google.com,4,1
landscape.cncf.io,3,1
