referrer,views_total,views_unique
github.com,185,76
Google,26,15
openfeature.dev,13,5
cncf.io,7,5
DuckDuckGo,6,1
claude.ai,5,1
Bing,3,1
chatgpt.com,2,1
bytedance.larkoffice.com,1,1
com.slack,1,1
