referrer,views_total,views_unique
github.com,138,28
Google,45,21
openfeature.dev,35,6
cncf.io,29,17
contribute.cncf.io,8,4
mail.google.com,3,2
desflow.nyc.deshaw.com,2,1
harness.io,2,1
open-feature.github.io,1,1
statics.teams.cdn.office.net,1,1
