referrer,views_total,views_unique
github.com,110,33
Google,82,28
contribute.cncf.io,37,2
cncf.io,31,16
openfeature.dev,18,5
linkedin.com,12,2
pkg.go.dev,8,2
DuckDuckGo,3,3
search.brave.com,1,1
flagsmith.com,1,1
