referrer,views_total,views_unique
github.com,143,31
Google,40,14
cncf.io,14,8
openfeature.dev,9,3
Bing,9,3
statics.teams.cdn.office.net,7,3
contribute.cncf.io,4,3
opentelemetry.io,3,1
mail.google.com,2,2
goodfirstissues.com,2,1
