referrer,views_total,views_unique
github.com,89,24
Google,34,19
cncf.io,6,6
openfeature.dev,5,2
open-feature.github.io,4,2
statics.teams.cdn.office.net,1,1
euc-word-edit.officeapps.live.com,1,1
youtube.com,1,1
chatgpt.com,1,1
mail.google.com,1,1
