referrer,views_total,views_unique
github.com,124,33
Google,39,17
cncf.io,19,13
contribute.cncf.io,5,3
openfeature.dev,4,4
npmjs.com,1,1
com.google.android.gm,1,1
mail.google.com,1,1
yandex.by,1,1
