url_path,views_total,views_unique
/open-feature/spec,79,70
/open-feature/spec/tree/main/specification,18,15
/open-feature/spec/issues,8,4
/open-feature/spec/issues/316,4,4
/open-feature/spec/pull/333,3,2
/open-feature/spec/blob/main/specification/assets/gherkin/contextMerging.feature,3,1
/open-feature/spec/tree/main/specification/assets/gherkin,3,1
/open-feature/spec/blob/main/specification/appendix-a-included-utilities.md,2,2
/open-feature/spec/blob/main/specification/sections/03-evaluation-context.md,2,2
/open-feature/spec/pulls,2,2
