url_path,views_total,views_unique
/open-feature/spec,205,163
/open-feature/spec/pull/280,37,10
/open-feature/spec/tree/main/specification,30,24
/open-feature/spec/pull/280/files,16,9
/open-feature/spec/pulls,15,7
/open-feature/spec/commit/cd99c3560a68c1810971be19b87ea803fb9b0b3a,13,3
/open-feature/spec/tree/main/tools,11,9
/open-feature/spec/blob/main/specification/assets/gherkin/ZXZhbHVhdG,10,10
/open-feature/spec/blob/main/specification/sections/02-providers.md,10,7
/open-feature/spec/blob/main/specification/sections/04-hooks.md,10,6
