time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-21 00:00:00+00:00,125,6,79,29
2024-11-22 00:00:00+00:00,132,7,45,21
2024-11-23 00:00:00+00:00,210,3,7,7
2024-11-24 00:00:00+00:00,179,4,26,17
2024-11-25 00:00:00+00:00,195,2,43,19
2024-11-26 00:00:00+00:00,333,5,39,22
2024-11-27 00:00:00+00:00,199,7,66,36
2024-11-28 00:00:00+00:00,187,6,51,21
2024-11-29 00:00:00+00:00,136,8,22,14
2024-11-30 00:00:00+00:00,10,3,9,7
2024-12-01 00:00:00+00:00,26,2,22,8
2024-12-02 00:00:00+00:00,229,7,82,29
2024-12-03 00:00:00+00:00,117,8,44,27
2024-12-04 00:00:00+00:00,137,9,48,20
