referrer,views_total,views_unique
github.com,119,57
Google,14,10
cncf.io,11,11
openfeature.dev,5,2
confluence.sentry.com,2,1
npmjs.com,2,1
open-feature.github.io,2,1
Bing,1,1
pkg.go.dev,1,1
