referrer,views_total,views_unique
github.com,61,27
Google,28,22
cncf.io,16,11
Baidu,8,8
openfeature.dev,8,4
Bing,4,1
chat.mistral.ai,1,1
chatgpt.com,1,1
cnblogs.com,1,1
com.slack,1,1
