referrer,views_total,views_unique
github.com,83,32
Google,68,25
cncf.io,17,15
Bing,13,1
DuckDuckGo,7,2
contribute.cncf.io,6,4
search.brave.com,6,2
openfeature.dev,5,4
com.google.android.gm,4,1
api.daily.dev,1,1
