referrer,views_total,views_unique
github.com,67,24
Google,67,23
cncf.io,21,11
openfeature.dev,14,4
ecosia.org,9,1
Bing,4,3
future-architect.github.io,4,2
statics.teams.cdn.office.net,2,2
t.co,1,1
search.brave.com,1,1
