referrer,views_total,views_unique
github.com,80,20
Google,63,30
cncf.io,13,13
contribute.cncf.io,11,4
linkedin.com,7,1
pkg.go.dev,4,1
openfeature.dev,1,1
yandex.ru,1,1
Bing,1,1
flagsmith.com,1,1
