referrer,views_total,views_unique
github.com,184,96
Google,15,8
cncf.io,4,4
openfeature.dev,3,3
Bing,3,1
DuckDuckGo,2,2
open-feature.github.io,2,1
confluence.nz.service.anz,1,1
