url_path,views_total,views_unique
/open-feature/spec,255,192
/open-feature/spec/pull/245,112,20
/open-feature/spec/tree/main/specification,86,20
/open-feature/spec/blob/main/specification/sections/01-flag-evaluation.md,44,11
/open-feature/spec/pull/245/files,36,13
/open-feature/spec/blob/main/specification/types.md,28,6
/open-feature/spec/blob/main/specification/sections/02-providers.md,24,9
/open-feature/spec/blob/main/specification/sections/04-hooks.md,23,5
/open-feature/spec/pulls,21,10
/open-feature/spec/issues/237,18,7
