referrer,views_total,views_unique
github.com,53,29
Google,36,18
cncf.io,12,11
openfeature.dev,10,4
Yahoo,7,1
search.brave.com,6,1
api.daily.dev,3,3
future-architect.github.io,3,1
yandex.ru,2,1
news.ycombinator.com,2,1
