referrer,views_total,views_unique
Google,90,27
github.com,76,18
cncf.io,26,12
openfeature.dev,18,5
linkedin.com,12,2
contribute.cncf.io,11,4
pkg.go.dev,8,2
DuckDuckGo,2,2
yandex.ru,1,1
Bing,1,1
