referrer,views_total,views_unique
github.com,88,27
Google,47,21
statics.teams.cdn.office.net,13,4
cncf.io,10,10
Bing,5,2
pkg.go.dev,3,2
contribute.cncf.io,3,2
unduck.link,2,1
devcycle.com,1,1
flagd.dev,1,1
